,state,fips,cases,deaths,employed-sugar-intake-daily,Winning Party,Democrats,Republicans
550,California,6,4012673,64325,22.9,Democrats,1,0
551,California,6,4022880,64372,22.9,Democrats,1,0
552,California,6,4034150,64415,22.9,Democrats,1,0
553,California,6,4037490,64417,22.9,Democrats,1,0
554,California,6,4040811,64417,22.9,Democrats,1,0
555,California,6,4066259,64538,22.9,Democrats,1,0
556,California,6,4073891,64533,22.9,Democrats,1,0
557,California,6,4084002,64626,22.9,Democrats,1,0
558,California,6,4096518,64680,22.9,Democrats,1,0
559,California,6,4111393,64719,22.9,Democrats,1,0
560,California,6,4115522,64732,22.9,Democrats,1,0
561,California,6,4134375,64777,22.9,Democrats,1,0
562,California,6,4147364,64787,22.9,Democrats,1,0
563,California,6,4157038,64838,22.9,Democrats,1,0
564,California,6,4168517,64481,22.9,Democrats,1,0
565,California,6,4179874,64533,22.9,Democrats,1,0
566,California,6,4194890,64596,22.9,Democrats,1,0
567,California,6,4208226,64630,22.9,Democrats,1,0
568,California,6,4219616,64661,22.9,Democrats,1,0
569,California,6,4232845,64684,22.9,Democrats,1,0
570,California,6,4243746,64727,22.9,Democrats,1,0
571,California,6,4259451,64816,22.9,Democrats,1,0
572,California,6,4277523,64908,22.9,Democrats,1,0
573,California,6,4303611,65020,22.9,Democrats,1,0
574,California,6,4316350,65082,22.9,Democrats,1,0
575,California,6,4328308,65127,22.9,Democrats,1,0
576,California,6,4341369,65160,22.9,Democrats,1,0
577,California,6,4352491,65228,22.9,Democrats,1,0
578,California,6,4365584,65368,22.9,Democrats,1,0
579,California,6,4381691,65483,22.9,Democrats,1,0
580,California,6,4396238,65605,22.9,Democrats,1,0
581,California,6,4410353,65676,22.9,Democrats,1,0
582,California,6,4422246,65746,22.9,Democrats,1,0
583,California,6,4437703,65793,22.9,Democrats,1,0
584,California,6,4449186,65863,22.9,Democrats,1,0
585,California,6,4471918,65987,22.9,Democrats,1,0
586,California,6,4486276,66153,22.9,Democrats,1,0
587,California,6,4498298,66297,22.9,Democrats,1,0
588,California,6,4508025,66388,22.9,Democrats,1,0
589,California,6,4518576,66481,22.9,Democrats,1,0
590,California,6,4525630,66496,22.9,Democrats,1,0
591,California,6,4536771,66569,22.9,Democrats,1,0
592,California,6,4545832,66722,22.9,Democrats,1,0
593,California,6,4556885,66898,22.9,Democrats,1,0
594,California,6,4566746,67062,22.9,Democrats,1,0
595,California,6,4575900,67149,22.9,Democrats,1,0
596,California,6,4583292,67199,22.9,Democrats,1,0
597,California,6,4599348,67312,22.9,Democrats,1,0
598,California,6,4608094,67422,22.9,Democrats,1,0
599,California,6,4616854,67647,22.9,Democrats,1,0
600,California,6,4629146,67825,22.9,Democrats,1,0
601,California,6,4639199,67948,22.9,Democrats,1,0
602,California,6,4647462,68034,22.9,Democrats,1,0
603,California,6,4654530,68106,22.9,Democrats,1,0
604,California,6,4663226,68158,22.9,Democrats,1,0
605,California,6,4669895,68244,22.9,Democrats,1,0
606,California,6,4677452,68402,22.9,Democrats,1,0
607,California,6,4687178,68532,22.9,Democrats,1,0
608,California,6,4694673,68710,22.9,Democrats,1,0
609,California,6,4696228,68740,22.9,Democrats,1,0
610,California,6,4697407,68756,22.9,Democrats,1,0
611,California,6,4717357,68917,22.9,Democrats,1,0
612,California,6,4722662,68985,22.9,Democrats,1,0
613,California,6,4729805,69133,22.9,Democrats,1,0
614,California,6,4739046,69278,22.9,Democrats,1,0
615,California,6,4747079,69387,22.9,Democrats,1,0
616,California,6,4748442,69405,22.9,Democrats,1,0
617,California,6,4749498,69420,22.9,Democrats,1,0
618,California,6,4764829,69574,22.9,Democrats,1,0
619,California,6,4769383,69652,22.9,Democrats,1,0
620,California,6,4775779,69819,22.9,Democrats,1,0
621,California,6,4782944,69985,22.9,Democrats,1,0
622,California,6,4789773,70132,22.9,Democrats,1,0
623,California,6,4790968,70156,22.9,Democrats,1,0
624,California,6,4792007,70160,22.9,Democrats,1,0
625,California,6,4805395,70295,22.9,Democrats,1,0
626,California,6,4810715,70343,22.9,Democrats,1,0
627,California,6,4815429,70459,22.9,Democrats,1,0
628,California,6,4821901,70607,22.9,Democrats,1,0
629,California,6,4828318,70766,22.9,Democrats,1,0
630,California,6,4829415,70778,22.9,Democrats,1,0
631,California,6,4830310,70784,22.9,Democrats,1,0
632,California,6,4845060,70981,22.9,Democrats,1,0
633,California,6,4849225,71046,22.9,Democrats,1,0
634,California,6,4853378,71192,22.9,Democrats,1,0
635,California,6,4860797,71369,22.9,Democrats,1,0
636,California,6,4867059,71504,22.9,Democrats,1,0
637,California,6,4868220,71519,22.9,Democrats,1,0
638,California,6,4869133,71528,22.9,Democrats,1,0
639,California,6,4872707,71639,22.9,Democrats,1,0
640,California,6,4890036,71800,22.9,Democrats,1,0
641,California,6,4895127,71935,22.9,Democrats,1,0
642,California,6,4908206,72026,22.9,Democrats,1,0
643,California,6,4915206,72140,22.9,Democrats,1,0
644,California,6,4916614,72144,22.9,Democrats,1,0
645,California,6,4917683,72140,22.9,Democrats,1,0
646,California,6,4933895,72289,22.9,Democrats,1,0
647,California,6,4938058,72365,22.9,Democrats,1,0
648,California,6,4943059,72471,22.9,Democrats,1,0
649,California,6,4951490,72560,22.9,Democrats,1,0
650,California,6,4959010,72650,22.9,Democrats,1,0
651,California,6,4960633,72671,22.9,Democrats,1,0
652,California,6,4961782,72698,22.9,Democrats,1,0
653,California,6,4978363,72811,22.9,Democrats,1,0
654,California,6,4982702,72922,22.9,Democrats,1,0
655,California,6,4987439,73075,22.9,Democrats,1,0
656,California,6,4993930,73132,22.9,Democrats,1,0
657,California,6,4996986,73201,22.9,Democrats,1,0
658,California,6,5006025,73279,22.9,Democrats,1,0
659,California,6,5006960,73286,22.9,Democrats,1,0
660,California,6,5014583,73411,22.9,Democrats,1,0
661,California,6,5019484,73487,22.9,Democrats,1,0
662,California,6,5024415,73614,22.9,Democrats,1,0
663,California,6,5031042,73781,22.9,Democrats,1,0
664,California,6,5037132,73901,22.9,Democrats,1,0
665,California,6,5038985,73927,22.9,Democrats,1,0
666,California,6,5040034,73938,22.9,Democrats,1,0
667,California,6,5051418,74042,22.9,Democrats,1,0
668,California,6,5055959,74157,22.9,Democrats,1,0
669,California,6,5060127,74308,22.9,Democrats,1,0
670,California,6,5060129,74314,22.9,Democrats,1,0
671,California,6,5062119,74355,22.9,Democrats,1,0
672,California,6,5062737,74374,22.9,Democrats,1,0
673,California,6,5063311,74385,22.9,Democrats,1,0
674,California,6,5080522,74553,22.9,Democrats,1,0
675,California,6,5085477,74670,22.9,Democrats,1,0
676,California,6,5090300,74781,22.9,Democrats,1,0
677,California,6,5099788,74884,22.9,Democrats,1,0
678,California,6,5107543,74987,22.9,Democrats,1,0
679,California,6,5109833,75006,22.9,Democrats,1,0
680,California,6,5111469,75008,22.9,Democrats,1,0
681,California,6,5128950,75102,22.9,Democrats,1,0
682,California,6,5135147,75169,22.9,Democrats,1,0
683,California,6,5141243,75279,22.9,Democrats,1,0
684,California,6,5148904,75374,22.9,Democrats,1,0
685,California,6,5155484,75445,22.9,Democrats,1,0
686,California,6,5157293,75468,22.9,Democrats,1,0
687,California,6,5158764,75477,22.9,Democrats,1,0
688,California,6,5173616,75571,22.9,Democrats,1,0
689,California,6,5179298,75637,22.9,Democrats,1,0
690,California,6,5184663,75718,22.9,Democrats,1,0
691,California,6,5192915,75792,22.9,Democrats,1,0
692,California,6,5201644,75898,22.9,Democrats,1,0
693,California,6,5205345,75917,22.9,Democrats,1,0
694,California,6,5208847,75927,22.9,Democrats,1,0
695,California,6,5227931,76014,22.9,Democrats,1,0
696,California,6,5238811,76078,22.9,Democrats,1,0
697,California,6,5251204,76151,22.9,Democrats,1,0
698,California,6,5271267,76249,22.9,Democrats,1,0
699,California,6,5291605,76317,22.9,Democrats,1,0
700,California,6,5291605,76319,22.9,Democrats,1,0
701,California,6,5312399,76332,22.9,Democrats,1,0
702,California,6,5329067,76368,22.9,Democrats,1,0
703,California,6,5378451,76453,22.9,Democrats,1,0
704,California,6,5408613,76548,22.9,Democrats,1,0
705,California,6,5457967,76644,22.9,Democrats,1,0
706,California,6,5515613,76709,22.9,Democrats,1,0
707,California,6,5515613,76709,22.9,Democrats,1,0
708,California,6,5560323,76712,22.9,Democrats,1,0
709,California,6,5606685,76745,22.9,Democrats,1,0
710,California,6,5748437,76821,22.9,Democrats,1,0
711,California,6,5807748,76967,22.9,Democrats,1,0
712,California,6,5892644,77042,22.9,Democrats,1,0
713,California,6,6003256,77231,22.9,Democrats,1,0
714,California,6,6037652,77248,22.9,Democrats,1,0
715,California,6,6083283,77260,22.9,Democrats,1,0
716,California,6,6311255,77412,22.9,Democrats,1,0
717,California,6,6447667,77447,22.9,Democrats,1,0
718,California,6,6556829,77595,22.9,Democrats,1,0
719,California,6,6716565,77839,22.9,Democrats,1,0
720,California,6,6832478,77940,22.9,Democrats,1,0
721,California,6,6874405,77966,22.9,Democrats,1,0
722,California,6,6919509,78017,22.9,Democrats,1,0
723,California,6,7140744,78142,22.9,Democrats,1,0
724,California,6,7215028,78224,22.9,Democrats,1,0
725,California,6,7324358,78325,22.9,Democrats,1,0
726,California,6,7487212,78529,22.9,Democrats,1,0
727,Arizona,4,1,0,33.0,Republicans,0,1
728,Arizona,4,1,0,33.0,Republicans,0,1
729,Arizona,4,1,0,33.0,Republicans,0,1
730,Arizona,4,1,0,33.0,Republicans,0,1
731,Arizona,4,1,0,33.0,Republicans,0,1
732,Arizona,4,1,0,33.0,Republicans,0,1
733,Arizona,4,1,0,33.0,Republicans,0,1
734,Arizona,4,1,0,33.0,Republicans,0,1
735,Arizona,4,1,0,33.0,Republicans,0,1
736,Arizona,4,1,0,33.0,Republicans,0,1
737,Arizona,4,1,0,33.0,Republicans,0,1
738,Arizona,4,1,0,33.0,Republicans,0,1
739,Arizona,4,1,0,33.0,Republicans,0,1
740,Arizona,4,1,0,33.0,Republicans,0,1
741,Arizona,4,1,0,33.0,Republicans,0,1
742,Arizona,4,1,0,33.0,Republicans,0,1
743,Arizona,4,1,0,33.0,Republicans,0,1
744,Arizona,4,1,0,33.0,Republicans,0,1
745,Arizona,4,1,0,33.0,Republicans,0,1
746,Arizona,4,1,0,33.0,Republicans,0,1
747,Arizona,4,1,0,33.0,Republicans,0,1
748,Arizona,4,1,0,33.0,Republicans,0,1
749,Arizona,4,1,0,33.0,Republicans,0,1
750,Arizona,4,1,0,33.0,Republicans,0,1
751,Arizona,4,1,0,33.0,Republicans,0,1
752,Arizona,4,1,0,33.0,Republicans,0,1
753,Arizona,4,1,0,33.0,Republicans,0,1
754,Arizona,4,1,0,33.0,Republicans,0,1
755,Arizona,4,1,0,33.0,Republicans,0,1
756,Arizona,4,1,0,33.0,Republicans,0,1
757,Arizona,4,1,0,33.0,Republicans,0,1
758,Arizona,4,1,0,33.0,Republicans,0,1
759,Arizona,4,1,0,33.0,Republicans,0,1
760,Arizona,4,1,0,33.0,Republicans,0,1
761,Arizona,4,1,0,33.0,Republicans,0,1
762,Arizona,4,1,0,33.0,Republicans,0,1
763,Arizona,4,1,0,33.0,Republicans,0,1
764,Arizona,4,2,0,33.0,Republicans,0,1
765,Arizona,4,2,0,33.0,Republicans,0,1
766,Arizona,4,2,0,33.0,Republicans,0,1
767,Arizona,4,3,0,33.0,Republicans,0,1
768,Arizona,4,5,0,33.0,Republicans,0,1
769,Arizona,4,5,0,33.0,Republicans,0,1
770,Arizona,4,6,0,33.0,Republicans,0,1
771,Arizona,4,6,0,33.0,Republicans,0,1
772,Arizona,4,9,0,33.0,Republicans,0,1
773,Arizona,4,9,0,33.0,Republicans,0,1
774,Arizona,4,9,0,33.0,Republicans,0,1
775,Arizona,4,12,0,33.0,Republicans,0,1
776,Arizona,4,13,0,33.0,Republicans,0,1
777,Arizona,4,18,0,33.0,Republicans,0,1
778,Arizona,4,20,0,33.0,Republicans,0,1
779,Arizona,4,28,0,33.0,Republicans,0,1
780,Arizona,4,47,0,33.0,Republicans,0,1
781,Arizona,4,70,1,33.0,Republicans,0,1
782,Arizona,4,104,1,33.0,Republicans,0,1
783,Arizona,4,153,2,33.0,Republicans,0,1
784,Arizona,4,234,2,33.0,Republicans,0,1
785,Arizona,4,326,6,33.0,Republicans,0,1
786,Arizona,4,402,6,33.0,Republicans,0,1
787,Arizona,4,508,8,33.0,Republicans,0,1
788,Arizona,4,665,15,33.0,Republicans,0,1
789,Arizona,4,773,15,33.0,Republicans,0,1
790,Arizona,4,930,18,33.0,Republicans,0,1
791,Arizona,4,1169,20,33.0,Republicans,0,1
792,Arizona,4,1298,24,33.0,Republicans,0,1
793,Arizona,4,1413,29,33.0,Republicans,0,1
794,Arizona,4,1600,35,33.0,Republicans,0,1
795,Arizona,4,1769,41,33.0,Republicans,0,1
796,Arizona,4,2019,53,33.0,Republicans,0,1
797,Arizona,4,2269,64,33.0,Republicans,0,1
798,Arizona,4,2466,67,33.0,Republicans,0,1
799,Arizona,4,2577,77,33.0,Republicans,0,1
800,Arizona,4,2726,80,33.0,Republicans,0,1
801,Arizona,4,3018,89,33.0,Republicans,0,1
802,Arizona,4,3112,97,33.0,Republicans,0,1
803,Arizona,4,3393,112,33.0,Republicans,0,1
804,Arizona,4,3539,117,33.0,Republicans,0,1
805,Arizona,4,3702,122,33.0,Republicans,0,1
806,Arizona,4,3806,131,33.0,Republicans,0,1
807,Arizona,4,3962,142,33.0,Republicans,0,1
808,Arizona,4,4234,152,33.0,Republicans,0,1
809,Arizona,4,4507,174,33.0,Republicans,0,1
810,Arizona,4,4719,181,33.0,Republicans,0,1
811,Arizona,4,4929,188,33.0,Republicans,0,1
812,Arizona,4,5064,191,33.0,Republicans,0,1
813,Arizona,4,5251,213,33.0,Republicans,0,1
814,Arizona,4,5459,236,33.0,Republicans,0,1
815,Arizona,4,5769,257,33.0,Republicans,0,1
816,Arizona,4,6045,268,33.0,Republicans,0,1
817,Arizona,4,6280,275,33.0,Republicans,0,1
818,Arizona,4,6526,277,33.0,Republicans,0,1
819,Arizona,4,6716,277,33.0,Republicans,0,1
820,Arizona,4,6948,297,33.0,Republicans,0,1
821,Arizona,4,7202,308,33.0,Republicans,0,1
822,Arizona,4,7648,320,33.0,Republicans,0,1
823,Arizona,4,7962,330,33.0,Republicans,0,1
824,Arizona,4,8364,353,33.0,Republicans,0,1
825,Arizona,4,8640,362,33.0,Republicans,0,1
826,Arizona,4,8919,362,33.0,Republicans,0,1
827,Arizona,4,9305,395,33.0,Republicans,0,1
828,Arizona,4,9707,426,33.0,Republicans,0,1
829,Arizona,4,9945,450,33.0,Republicans,0,1
830,Arizona,4,10526,517,33.0,Republicans,0,1
831,Arizona,4,10960,532,33.0,Republicans,0,1
832,Arizona,4,11119,536,33.0,Republicans,0,1
833,Arizona,4,11380,542,33.0,Republicans,0,1
834,Arizona,4,11736,562,33.0,Republicans,0,1
835,Arizona,4,12176,594,33.0,Republicans,0,1
836,Arizona,4,12674,624,33.0,Republicans,0,1
837,Arizona,4,13169,651,33.0,Republicans,0,1
838,Arizona,4,13631,679,33.0,Republicans,0,1
839,Arizona,4,13937,680,33.0,Republicans,0,1
840,Arizona,4,14170,686,33.0,Republicans,0,1
841,Arizona,4,14566,704,33.0,Republicans,0,1
842,Arizona,4,14897,747,33.0,Republicans,0,1
843,Arizona,4,15315,763,33.0,Republicans,0,1
844,Arizona,4,15608,775,33.0,Republicans,0,1
845,Arizona,4,16040,799,33.0,Republicans,0,1
846,Arizona,4,16339,800,33.0,Republicans,0,1
847,Arizona,4,16561,806,33.0,Republicans,0,1
848,Arizona,4,16783,807,33.0,Republicans,0,1
849,Arizona,4,17262,831,33.0,Republicans,0,1
850,Arizona,4,17763,857,33.0,Republicans,0,1
851,Arizona,4,18465,885,33.0,Republicans,0,1
852,Arizona,4,19255,903,33.0,Republicans,0,1
853,Arizona,4,19936,906,33.0,Republicans,0,1
854,Arizona,4,20123,918,33.0,Republicans,0,1
855,Arizona,4,21250,943,33.0,Republicans,0,1
856,Arizona,4,22245,983,33.0,Republicans,0,1
857,Arizona,4,22818,1000,33.0,Republicans,0,1
858,Arizona,4,24369,1016,33.0,Republicans,0,1
859,Arizona,4,25517,1046,33.0,Republicans,0,1
860,Arizona,4,26924,1048,33.0,Republicans,0,1
861,Arizona,4,27761,1052,33.0,Republicans,0,1
862,Arizona,4,28396,1074,33.0,Republicans,0,1
863,Arizona,4,29981,1100,33.0,Republicans,0,1
864,Arizona,4,31525,1130,33.0,Republicans,0,1
865,Arizona,4,33167,1157,33.0,Republicans,0,1
866,Arizona,4,34773,1190,33.0,Republicans,0,1
867,Arizona,4,35953,1194,33.0,Republicans,0,1
868,Arizona,4,37005,1204,33.0,Republicans,0,1
869,Arizona,4,39298,1228,33.0,Republicans,0,1
870,Arizona,4,41159,1252,33.0,Republicans,0,1
871,Arizona,4,43731,1287,33.0,Republicans,0,1
872,Arizona,4,46914,1322,33.0,Republicans,0,1
873,Arizona,4,50198,1347,33.0,Republicans,0,1
874,Arizona,4,52666,1350,33.0,Republicans,0,1
875,Arizona,4,54767,1354,33.0,Republicans,0,1
876,Arizona,4,58397,1398,33.0,Republicans,0,1
877,Arizona,4,60207,1467,33.0,Republicans,0,1
878,Arizona,4,63297,1495,33.0,Republicans,0,1
879,Arizona,4,66676,1537,33.0,Republicans,0,1
880,Arizona,4,70152,1581,33.0,Republicans,0,1
881,Arizona,4,73961,1594,33.0,Republicans,0,1
882,Arizona,4,74602,1598,33.0,Republicans,0,1
883,Arizona,4,79399,1645,33.0,Republicans,0,1
884,Arizona,4,84152,1726,33.0,Republicans,0,1
885,Arizona,4,87495,1766,33.0,Republicans,0,1
886,Arizona,4,91894,1802,33.0,Republicans,0,1
887,Arizona,4,94616,1821,33.0,Republicans,0,1
888,Arizona,4,98126,1829,33.0,Republicans,0,1
889,Arizona,4,101542,1832,33.0,Republicans,0,1
890,Arizona,4,105159,1933,33.0,Republicans,0,1
891,Arizona,4,108710,1973,33.0,Republicans,0,1
892,Arizona,4,112783,2047,33.0,Republicans,0,1
893,Arizona,4,116947,2093,33.0,Republicans,0,1
894,Arizona,4,119991,2158,33.0,Republicans,0,1
895,Arizona,4,122479,2239,33.0,Republicans,0,1
896,Arizona,4,123917,2250,33.0,Republicans,0,1
897,Arizona,4,128126,2341,33.0,Republicans,0,1
898,Arizona,4,131411,2442,33.0,Republicans,0,1
899,Arizona,4,134730,2506,33.0,Republicans,0,1
900,Arizona,4,138575,2597,33.0,Republicans,0,1
901,Arizona,4,141333,2733,33.0,Republicans,0,1
902,Arizona,4,143644,2768,33.0,Republicans,0,1
903,Arizona,4,145320,2795,33.0,Republicans,0,1
904,Arizona,4,148730,2918,33.0,Republicans,0,1
905,Arizona,4,150659,2976,33.0,Republicans,0,1
906,Arizona,4,153029,3067,33.0,Republicans,0,1
907,Arizona,4,156392,3156,33.0,Republicans,0,1
908,Arizona,4,160055,3288,33.0,Republicans,0,1
909,Arizona,4,162041,3313,33.0,Republicans,0,1
910,Arizona,4,163918,3320,33.0,Republicans,0,1
911,Arizona,4,165994,3424,33.0,Republicans,0,1
912,Arizona,4,168361,3470,33.0,Republicans,0,1
913,Arizona,4,170905,3628,33.0,Republicans,0,1
914,Arizona,4,174108,3695,33.0,Republicans,0,1
915,Arizona,4,177019,3753,33.0,Republicans,0,1
916,Arizona,4,178473,3769,33.0,Republicans,0,1
917,Arizona,4,179506,3785,33.0,Republicans,0,1
918,Arizona,4,180537,3850,33.0,Republicans,0,1
919,Arizona,4,182230,3933,33.0,Republicans,0,1
920,Arizona,4,183744,4005,33.0,Republicans,0,1
921,Arizona,4,185104,4085,33.0,Republicans,0,1
922,Arizona,4,186226,4140,33.0,Republicans,0,1
923,Arizona,4,187086,4152,33.0,Republicans,0,1
924,Arizona,4,187634,4157,33.0,Republicans,0,1
925,Arizona,4,188780,4205,33.0,Republicans,0,1
926,Arizona,4,189522,4348,33.0,Republicans,0,1
927,Arizona,4,190850,4385,33.0,Republicans,0,1
928,Arizona,4,191810,4426,33.0,Republicans,0,1
929,Arizona,4,192670,4497,33.0,Republicans,0,1
930,Arizona,4,193554,4509,33.0,Republicans,0,1
931,Arizona,4,194027,4509,33.0,Republicans,0,1
932,Arizona,4,194931,4535,33.0,Republicans,0,1
933,Arizona,4,195568,4643,33.0,Republicans,0,1
934,Arizona,4,196305,4688,33.0,Republicans,0,1
935,Arizona,4,196925,4698,33.0,Republicans,0,1
936,Arizona,4,197909,4760,33.0,Republicans,0,1
937,Arizona,4,198117,4775,33.0,Republicans,0,1
938,Arizona,4,198421,4775,33.0,Republicans,0,1
939,Arizona,4,199293,4796,33.0,Republicans,0,1
940,Arizona,4,199495,4899,33.0,Republicans,0,1
941,Arizona,4,200172,4932,33.0,Republicans,0,1
942,Arizona,4,200694,4980,33.0,Republicans,0,1
943,Arizona,4,201317,5010,33.0,Republicans,0,1
944,Arizona,4,201695,5033,33.0,Republicans,0,1
945,Arizona,4,201866,5031,33.0,Republicans,0,1
946,Arizona,4,202375,5048,33.0,Republicans,0,1
947,Arizona,4,202898,5070,33.0,Republicans,0,1
